AccountLength,Location,AddtoWishlist,DesktopSessions,AppSessions,DesktopTransactions,TotalProductDetailViews,SessionDuration,PromotionClicks,AvgOrderValue,SaleProductViews,DiscountRatePerVisitedProducts,ProductDetailViewPerAppSession,AppTransactions,AddToCartPerSession,CustomerServiceCalls,Churn
130,510,0,139,24,21,72,246,112,207,121,9,11,9,3,5,0
151,415,0,119,20,24,128,278,65,195,61,9,13,10,4,2,0
162,408,0,218,37,24,87,279,71,251,65,11,10,4,3,2,1
60,415,0,145,25,18,133,209,92,329,112,15,15,2,4,1,0
81,510,0,204,35,25,89,290,69,213,71,10,9,3,2,3,0
132,415,0,240,41,15,115,180,91,133,122,6,8,6,2,3,0
86,408,0,84,14,20,121,240,96,159,108,7,7,8,2,1,0
136,408,0,270,46,19,106,229,101,258,106,12,10,8,3,1,1
121,415,21,126,21,18,84,210,102,193,129,9,11,2,3,1,0
105,510,15,88,15,15,125,176,142,270,85,12,10,1,3,2,0
105,415,34,219,37,17,61,197,74,151,103,7,10,4,3,2,0
51,415,26,237,40,22,61,263,97,181,91,8,11,8,3,1,0
64,408,0,124,21,16,117,193,108,163,84,7,6,5,2,3,0
80,510,30,184,31,14,132,168,109,213,114,10,10,10,3,0,0
56,415,0,223,38,24,133,277,89,102,94,5,14,4,4,4,0
120,415,0,149,25,16,98,194,88,249,119,11,11,5,3,1,0
103,510,0,207,35,15,125,180,113,221,95,10,12,4,3,3,0
164,510,27,160,27,14,102,169,113,244,127,11,10,9,3,3,0
116,415,27,205,35,18,118,209,91,213,67,10,7,2,2,2,0
121,408,0,213,36,10,79,121,116,244,102,11,8,4,2,1,0
55,415,0,270,46,15,121,172,91,219,98,10,8,6,2,1,0
183,415,0,117,20,18,92,214,112,214,112,10,10,6,3,2,0
104,408,0,263,45,20,101,236,117,102,146,5,13,4,4,0,0
90,408,0,140,24,18,97,214,102,120,126,5,7,2,2,1,0
82,415,0,198,34,11,101,128,83,142,103,6,14,3,4,1,0
101,415,0,136,23,19,92,221,110,197,116,9,13,7,4,3,0
9,415,16,89,15,15,87,179,108,229,96,10,12,3,3,2,0
97,415,0,215,37,21,58,242,91,280,105,13,12,9,3,0,0
94,408,0,269,46,16,104,194,144,258,61,12,9,2,2,3,1
127,510,25,204,35,23,118,267,48,225,105,10,7,5,2,0,0
125,510,34,268,46,19,112,222,108,118,102,5,10,3,3,0,0
140,415,0,159,27,23,104,270,106,220,116,10,10,4,3,1,0
90,415,0,114,19,11,122,128,154,253,109,11,10,5,3,2,0
67,415,0,139,24,18,65,209,109,232,82,10,9,3,2,2,0
113,415,0,186,32,20,55,237,105,148,83,7,12,6,3,1,0
121,510,26,170,29,22,91,255,90,220,122,10,15,5,4,0,0
93,408,0,165,28,20,95,231,87,150,91,7,10,3,3,4,0
121,408,0,169,29,14,121,169,94,95,59,4,12,4,3,1,0
53,408,0,261,44,21,119,251,105,176,112,8,10,2,3,0,1
75,415,0,191,32,15,91,178,75,162,113,7,13,5,4,1,0
132,510,0,181,31,27,121,314,109,247,81,11,4,9,1,2,0
162,408,0,177,30,10,131,115,122,154,88,7,7,6,2,3,0
140,415,0,161,27,20,114,241,103,234,121,11,11,4,3,1,0
91,408,0,135,23,25,116,295,98,196,121,9,7,5,2,2,0
73,510,28,198,34,12,107,139,123,199,139,9,9,1,2,2,0
95,408,0,229,39,22,134,256,71,208,120,9,10,2,3,4,1
145,408,0,242,41,12,137,136,100,278,123,12,13,3,4,0,0
100,415,0,131,22,15,108,176,81,90,81,4,4,4,1,1,0
122,415,0,234,40,17,101,200,121,237,89,11,13,9,4,2,0
109,415,0,200,34,26,72,301,120,236,68,11,12,5,3,0,0
82,408,0,154,26,8,107,94,114,288,95,13,10,7,3,1,0
65,415,23,224,38,16,106,190,100,223,75,10,10,4,3,0,0
52,510,0,148,25,15,83,182,79,156,104,7,8,6,2,3,0
136,415,24,175,30,15,76,177,114,214,91,10,9,5,2,2,0
75,415,0,139,24,13,110,153,86,216,103,10,11,7,3,1,0
146,408,0,109,19,23,69,266,98,228,80,10,13,2,3,1,0
105,408,0,162,28,18,99,213,95,215,114,10,11,8,3,4,0
48,415,0,211,36,16,84,190,98,158,99,7,16,3,4,2,0
45,415,0,142,24,27,107,319,78,224,108,10,11,7,3,1,0
106,415,37,224,38,20,104,235,99,140,90,6,11,5,3,2,0
33,510,0,183,31,20,65,232,96,149,82,7,8,2,2,2,0
68,408,0,220,37,12,97,141,144,206,101,9,11,4,3,2,0
106,408,0,194,33,20,66,238,82,176,107,8,13,3,3,0,0
141,415,0,192,33,13,111,157,87,176,82,8,11,6,3,0,0
98,408,0,236,40,16,122,189,110,154,104,7,13,4,4,0,0
94,510,28,233,40,10,88,113,102,118,71,5,16,4,4,0,0
65,510,0,159,27,16,53,189,132,189,87,9,10,4,3,2,0
85,415,0,126,21,23,112,275,126,184,95,8,10,4,3,1,0
71,510,0,290,49,22,108,254,92,263,126,12,10,5,3,3,1
112,408,30,61,10,14,113,166,96,133,99,6,13,7,4,0,0
110,415,0,148,25,16,95,194,98,206,106,9,7,6,2,0,0
111,415,0,247,42,18,108,216,89,180,99,8,13,3,3,2,0
74,408,0,298,51,17,112,201,100,215,88,10,10,4,3,2,1
105,510,0,119,20,16,82,185,111,157,74,7,11,4,3,2,0
40,408,0,243,41,20,82,233,97,154,86,7,10,7,3,0,0
128,408,18,222,38,14,89,161,109,219,102,10,14,2,4,0,1
123,408,0,236,40,23,135,274,88,227,77,10,10,6,3,2,1
122,510,0,144,25,18,87,212,74,169,87,8,10,4,3,0,0
114,408,19,155,26,21,100,242,109,160,112,7,13,1,3,3,0
102,415,25,137,23,15,100,177,83,188,93,8,10,6,3,2,0
126,415,0,104,18,11,93,127,107,329,66,15,14,1,4,0,0
150,415,0,137,23,18,112,209,81,161,78,7,12,2,3,4,1
60,408,0,290,49,22,101,256,115,243,76,11,12,4,3,2,1
123,408,0,261,44,14,85,169,103,178,91,8,13,5,4,3,0
138,510,0,196,33,15,129,177,86,232,108,10,15,1,4,0,1
29,510,0,196,33,11,71,126,74,149,87,7,14,4,4,1,0
111,415,0,222,38,14,96,163,111,185,120,8,12,7,3,4,0
37,510,0,173,29,16,119,183,86,226,100,10,10,1,3,0,1
111,408,0,250,42,21,109,242,106,232,78,10,12,4,3,0,1
81,510,0,155,26,18,84,216,91,230,82,10,14,3,4,1,0
46,510,0,90,15,23,108,276,77,147,111,7,13,2,3,1,0
69,510,27,269,46,21,78,247,89,272,102,12,16,3,4,0,0
125,408,0,106,18,13,95,158,113,193,69,9,8,3,2,1,0
43,415,0,27,5,14,117,161,97,280,96,13,11,3,3,3,0
127,415,27,140,24,19,59,223,111,258,73,12,4,10,1,1,0
94,510,0,245,42,15,112,180,91,263,105,12,10,6,3,1,0
46,408,0,197,33,18,85,206,74,217,112,10,11,5,3,3,0
73,408,26,131,22,9,98,107,97,222,96,10,10,6,3,2,0
146,408,23,150,25,20,96,240,124,294,135,13,7,4,2,2,0
93,415,0,240,41,21,70,252,99,169,112,8,11,10,3,1,0
52,408,31,142,24,16,77,193,97,253,88,11,11,4,3,1,0
202,510,0,115,20,15,137,179,70,186,113,8,6,3,2,3,0
129,510,31,193,33,19,99,225,87,198,91,9,10,8,3,2,0
94,415,0,206,35,19,49,225,115,257,74,12,13,1,4,1,0
100,415,0,160,27,19,138,221,92,150,120,7,11,2,3,0,0
43,415,0,200,34,25,108,288,80,181,103,8,11,7,3,1,0
130,415,0,213,36,18,105,206,108,163,93,7,9,3,2,0,0
124,415,0,178,30,20,102,235,120,240,119,11,11,1,3,3,0
92,510,0,252,43,18,120,207,112,285,95,13,12,5,3,3,1
48,415,0,198,34,12,64,137,126,244,81,11,13,5,4,4,0
98,510,29,111,19,19,105,218,101,248,108,11,7,3,2,2,0
100,415,0,97,16,18,86,210,133,146,106,7,13,3,3,1,1
79,415,0,157,27,10,109,122,87,189,103,9,11,5,3,3,0
164,415,0,123,21,14,78,170,85,166,78,7,13,2,3,1,0
105,415,0,194,33,16,108,183,124,294,72,13,11,5,3,1,0
89,408,0,207,35,14,134,168,105,156,86,7,11,4,3,0,0
126,415,0,250,42,22,96,262,92,167,108,8,13,4,3,3,1
96,408,0,144,24,19,102,225,73,228,91,10,10,7,3,1,0
120,415,33,300,51,14,83,163,84,147,88,7,12,5,3,0,0
212,415,0,226,38,26,127,305,83,181,132,8,13,4,3,2,1
72,415,0,138,23,12,106,144,94,274,110,12,10,6,3,2,0
155,415,26,212,36,12,121,139,123,147,89,7,11,3,3,1,0
89,415,0,90,15,15,80,180,81,146,120,7,10,4,3,2,0
126,408,0,198,34,21,126,247,112,285,104,13,13,8,3,2,0
172,408,0,270,46,22,102,257,111,169,104,8,12,5,3,2,1
75,415,0,225,38,16,116,192,79,212,98,10,11,11,3,3,0
143,510,0,194,33,11,99,124,133,230,99,10,10,2,3,2,0
166,510,0,48,8,22,89,264,95,235,97,11,13,3,4,0,1
132,415,0,190,32,15,105,182,116,280,105,13,13,2,4,1,0
94,408,0,90,15,29,94,340,106,173,76,8,8,1,2,1,1
99,415,0,183,31,13,83,155,111,196,57,9,12,5,3,0,0
136,415,35,206,35,25,86,299,119,214,104,10,7,4,2,1,0
119,415,0,232,39,23,82,267,97,211,118,9,7,10,2,1,0
115,510,0,251,43,21,69,253,96,118,112,5,10,1,3,3,1
160,415,0,171,29,21,103,244,121,178,92,8,13,3,4,2,0
166,510,0,198,34,21,89,251,113,138,85,6,11,2,3,2,0
120,510,0,135,23,17,94,204,106,238,109,11,7,8,2,1,0
173,415,0,191,33,14,114,169,138,109,99,5,10,3,3,1,0
156,415,0,175,30,17,65,197,116,239,86,11,11,2,3,0,0
70,415,0,177,30,19,125,226,104,254,72,11,11,4,3,0,0
41,510,0,182,31,18,89,212,104,207,124,9,7,1,2,1,0
132,408,0,222,38,14,85,165,76,208,97,9,11,4,3,0,0
47,510,0,48,8,15,120,179,123,153,96,7,13,7,4,0,1
160,510,0,122,21,8,97,89,97,151,92,7,10,5,3,1,0
180,415,0,144,24,16,121,189,111,175,82,8,9,5,2,3,0
93,415,0,165,28,18,68,210,86,229,104,10,8,4,2,2,0
109,415,0,194,33,13,58,149,115,283,105,13,13,1,4,2,0
80,510,0,101,17,22,121,263,110,138,74,6,7,5,2,0,0
54,415,24,92,16,16,88,193,98,99,119,4,12,3,3,2,0
121,415,0,169,29,11,128,124,99,266,105,12,3,7,1,2,0
157,510,29,219,37,18,102,206,109,192,117,9,15,5,4,1,0
170,510,37,178,30,21,130,243,103,243,93,11,13,4,4,0,0
138,510,0,147,25,24,101,285,142,176,98,8,14,6,4,3,0
92,415,31,172,29,23,116,266,91,228,90,10,12,5,3,1,0
126,415,0,191,32,13,143,150,72,191,87,9,13,3,4,1,0
41,415,0,232,39,28,74,327,88,227,119,10,11,2,3,3,1
167,415,0,169,29,15,124,173,108,217,64,10,12,4,3,4,1
91,510,0,124,21,27,107,319,125,238,78,11,7,4,2,2,0
127,510,0,96,16,15,117,177,68,162,127,7,10,4,3,3,0
88,408,27,93,16,21,106,252,92,189,104,9,11,1,3,1,0
113,415,0,91,15,15,130,171,100,137,74,6,5,9,1,1,0
78,510,0,153,26,22,81,257,82,174,112,8,5,6,1,2,0
123,408,0,258,44,18,92,212,71,189,104,9,9,2,3,2,0
136,408,29,85,14,20,98,230,85,244,104,11,9,3,2,2,0
68,415,34,160,27,16,72,185,119,208,101,9,6,10,2,1,0
132,415,10,183,31,25,54,292,68,142,116,6,12,4,3,0,0
133,415,0,216,37,19,67,222,133,192,95,9,3,1,1,2,0
127,415,0,262,44,15,105,182,107,101,131,5,3,5,1,0,0
110,415,0,241,41,15,105,174,85,245,59,11,9,4,2,2,0
121,510,0,177,30,11,142,124,88,213,51,10,8,6,2,1,0
116,510,0,90,15,15,128,181,137,193,94,9,14,3,4,2,0
112,415,16,200,34,17,72,198,91,151,92,7,10,3,3,1,0
97,510,0,145,25,25,103,294,93,240,120,11,11,2,3,4,1
43,510,0,160,27,10,99,120,149,174,126,8,7,3,2,2,0
110,415,0,152,26,12,106,138,126,234,112,11,11,8,3,3,0
67,408,0,176,30,20,120,236,138,153,104,7,11,4,3,1,0
166,408,0,152,26,10,95,121,105,198,126,9,10,5,3,0,0
129,408,0,161,27,19,122,221,95,225,104,10,10,3,3,1,0
103,510,0,172,29,12,78,145,86,158,106,7,7,3,2,3,0
71,415,0,279,47,16,110,190,67,255,84,11,12,7,3,0,1
112,415,27,213,36,19,121,226,101,190,99,9,11,3,3,4,0
8,415,36,243,41,15,67,171,59,177,130,8,5,12,1,1,0
98,415,0,217,37,26,121,303,73,197,71,9,12,2,3,0,1
90,415,0,176,30,24,111,285,115,151,122,7,13,7,4,1,0
13,415,0,303,52,14,133,171,86,228,80,10,12,3,3,0,1
58,415,0,239,41,16,107,187,88,181,84,8,12,3,3,2,0
137,415,22,190,32,15,42,179,137,180,126,8,11,5,3,2,0
116,408,0,133,23,21,94,248,126,219,78,10,11,5,3,5,1
94,415,28,93,16,11,107,128,86,226,86,10,10,4,3,3,0
87,415,0,177,30,21,72,249,105,201,87,9,9,7,2,3,0
120,415,0,185,31,18,103,209,86,170,70,8,10,6,3,2,0
97,415,24,176,30,14,109,159,81,269,94,12,12,9,3,0,0
134,415,0,205,35,12,108,143,105,166,84,7,11,4,3,6,0
68,510,0,144,24,11,80,134,65,216,84,10,16,5,4,2,0
93,408,0,179,30,16,93,189,65,253,88,11,12,5,3,1,0
120,415,0,137,23,18,100,212,129,153,92,7,11,2,3,1,0
41,408,0,238,40,19,92,224,155,217,90,10,10,6,3,2,0
80,510,0,204,35,18,92,216,97,154,66,7,8,5,2,2,0
83,415,25,191,33,21,95,251,136,249,86,11,18,5,5,2,0
109,510,0,209,36,17,141,205,93,119,111,5,8,3,2,2,0
66,510,33,89,15,9,104,110,94,173,107,8,7,9,2,3,0
104,510,0,97,17,13,88,156,85,262,105,12,12,5,3,0,0
89,510,0,138,23,16,96,193,63,256,125,12,11,5,3,1,0
127,510,0,224,38,16,112,186,103,159,83,7,10,1,3,2,0
117,408,13,208,35,13,65,153,77,233,95,10,10,3,3,1,0
128,510,0,268,46,10,95,121,126,221,121,10,14,6,4,2,0
88,415,0,167,28,15,61,179,88,243,131,11,7,7,2,4,1
61,408,0,267,45,15,104,180,131,231,106,10,17,4,5,1,1
22,415,0,182,31,17,108,199,148,207,96,9,9,3,3,2,0
78,415,0,147,25,17,80,200,100,161,106,7,14,7,4,0,0
56,415,29,38,6,12,115,144,111,227,101,10,5,3,1,1,0
192,415,0,185,31,19,88,225,98,212,105,10,11,3,3,2,0
70,415,0,156,27,15,108,171,116,196,96,9,9,4,2,2,0
148,510,0,239,41,17,84,196,85,233,104,10,11,3,3,1,0
65,415,29,216,37,14,129,162,77,128,91,6,9,5,2,2,0
119,510,0,135,23,18,70,212,74,189,105,8,11,6,3,1,0
80,415,0,195,33,18,116,210,93,194,100,9,13,3,3,0,0
152,408,20,239,41,18,105,209,111,268,130,12,13,3,4,5,0
113,510,0,93,16,15,85,178,92,160,72,7,14,4,4,3,0
75,510,0,209,36,18,133,212,121,291,123,13,7,4,2,1,0
80,415,0,198,34,14,83,165,86,94,98,4,6,6,2,1,0
148,408,0,18,3,14,121,162,125,203,82,9,11,6,3,1,0
63,415,0,63,11,17,112,203,111,259,58,12,9,8,2,1,0
97,415,28,202,34,6,97,69,84,258,64,12,7,3,2,1,0
166,415,0,136,23,15,116,181,93,131,108,6,11,4,3,0,0
94,408,0,207,35,14,109,167,80,238,117,11,3,6,1,1,0
85,408,33,208,35,20,95,234,88,221,92,10,14,3,4,1,0
80,415,0,277,47,17,122,196,79,210,78,9,7,3,2,1,1
210,415,31,314,53,13,87,148,103,193,97,9,10,7,3,3,0
88,415,25,289,49,17,114,203,74,228,117,10,13,5,4,1,0
100,408,0,211,36,28,85,329,69,127,78,6,9,5,3,4,0
154,408,35,65,11,16,76,184,91,152,75,7,15,1,4,1,0
32,510,26,244,41,20,137,237,108,173,149,8,9,9,2,1,0
18,408,0,197,33,17,97,204,107,202,105,9,9,3,2,3,0
126,415,31,278,47,22,88,253,65,223,114,10,9,4,2,0,0
144,510,37,220,37,19,102,222,77,119,111,5,10,4,3,1,0
29,510,0,313,53,18,103,216,151,218,106,10,13,4,3,2,1
86,408,16,146,25,16,88,191,129,216,82,10,11,7,3,0,0
138,415,37,76,13,15,102,174,147,163,96,7,8,13,2,0,0
146,415,0,196,33,19,86,229,82,304,94,14,12,4,3,3,0
175,415,0,132,22,20,95,231,74,313,108,14,9,10,2,1,0
74,510,0,124,21,22,102,262,101,268,98,12,12,2,3,2,0
48,415,0,172,29,14,98,159,127,140,101,6,8,3,2,2,0
74,510,31,249,42,18,70,210,59,181,75,8,10,2,3,4,0
105,415,0,228,39,12,100,145,108,245,140,11,8,7,2,0,0
157,510,0,169,29,17,71,205,48,176,88,8,6,2,2,3,0
217,415,0,124,21,21,138,249,105,270,78,12,13,4,4,0,0
68,415,0,179,30,21,61,252,84,256,76,12,8,4,2,1,0
80,415,0,113,19,16,86,186,97,237,145,11,10,5,3,1,0
38,415,25,142,24,27,106,314,109,127,117,6,13,6,4,2,0
107,415,38,204,35,18,57,206,92,287,80,13,8,4,2,0,0
140,415,0,150,25,18,71,213,97,246,67,11,13,4,3,3,0
98,415,0,227,39,10,116,121,103,117,102,5,5,4,1,5,1
114,415,0,155,26,14,75,170,87,207,133,9,13,5,3,2,0
46,408,0,156,27,16,105,186,98,227,96,10,12,3,3,1,0
118,415,42,149,25,14,105,167,105,271,105,12,10,7,3,0,0
37,510,0,272,46,13,112,155,96,200,97,9,7,4,2,3,0
34,415,0,194,33,11,74,127,84,221,166,10,9,4,2,0,0
98,415,23,246,42,25,54,293,83,184,90,8,11,7,3,1,0
113,510,0,245,42,22,108,260,140,204,115,9,11,2,3,3,1
69,408,0,196,33,20,87,237,66,182,75,8,12,1,3,0,0
121,415,0,134,23,17,112,195,104,160,139,7,11,2,3,2,0
59,510,31,225,38,16,78,191,79,227,79,10,9,3,2,1,0
59,510,0,190,32,10,100,116,133,221,115,10,7,4,2,0,0
190,415,0,143,24,15,96,178,96,113,117,5,7,4,2,0,0
109,415,0,176,30,20,80,238,94,198,103,9,10,6,3,1,0
136,415,0,92,16,19,109,219,115,213,80,10,13,4,3,2,0
86,510,0,93,16,14,92,160,87,149,115,7,9,5,2,1,0
100,415,27,222,38,20,100,236,70,193,91,9,8,4,2,0,0
106,510,0,160,27,24,94,277,118,224,65,10,9,3,2,0,0
104,415,0,145,25,15,107,181,85,226,94,10,17,6,5,2,0
129,415,0,159,27,17,100,203,90,233,96,10,12,6,3,2,0
205,510,0,50,8,13,123,151,81,188,67,8,10,4,3,2,0
93,415,32,117,20,20,120,232,97,128,112,6,11,9,3,0,0
123,415,0,150,26,8,98,90,95,326,91,15,11,3,3,3,0
99,415,0,254,43,14,120,159,92,264,94,12,6,5,2,1,0
61,415,33,271,46,17,53,201,116,202,102,9,11,3,3,3,0
71,415,0,207,35,15,112,174,96,178,61,8,12,3,3,1,0
4,510,0,145,25,26,89,304,93,206,82,9,9,4,2,0,0
148,408,25,231,39,20,102,234,109,216,90,10,14,2,4,3,0
141,415,0,152,26,21,104,242,114,304,109,14,11,2,3,1,0
56,408,0,146,25,17,57,196,97,310,110,14,9,3,2,0,0
160,415,0,256,44,16,111,187,61,119,81,5,12,4,3,3,0
43,408,35,200,34,21,105,244,88,207,97,9,12,4,3,3,0
42,415,0,151,26,21,52,247,96,104,118,5,7,4,2,2,0
135,415,0,186,32,6,107,66,94,213,105,10,13,4,3,1,0
106,415,0,213,36,16,110,187,69,128,71,6,6,3,2,3,0
106,510,0,195,33,18,133,213,73,191,92,9,12,7,3,0,0
83,415,30,273,46,22,105,253,83,181,123,8,9,6,2,3,0
110,415,0,135,23,17,109,205,99,166,119,7,12,4,3,1,0
153,408,0,155,26,22,56,263,84,368,89,17,16,2,4,1,0
109,510,35,231,39,23,116,266,130,270,69,12,11,6,3,5,0
31,510,0,165,28,17,84,204,107,202,65,9,8,1,2,1,0
124,510,0,143,24,20,120,231,111,214,91,10,8,2,2,4,1
110,415,0,271,46,20,108,237,122,240,122,11,10,5,3,2,1
124,415,0,254,43,10,104,118,123,249,104,11,14,2,4,0,0
82,415,0,167,28,11,77,132,79,187,98,8,9,1,3,6,1
122,415,0,168,29,7,96,88,91,247,87,11,8,6,2,1,0
137,415,0,105,18,21,115,250,144,192,99,9,9,2,2,1,0
69,510,0,135,23,20,101,238,124,196,102,9,11,2,3,1,0
46,415,34,191,33,31,102,362,96,148,132,7,7,2,2,1,0
103,415,0,159,27,17,90,198,117,181,76,8,11,4,3,1,0
16,510,0,145,25,14,84,165,141,232,75,10,8,4,2,2,0
119,415,0,99,17,12,97,147,68,191,105,9,10,4,3,3,0
124,510,0,158,27,17,71,203,114,169,82,8,10,2,3,3,1
122,415,37,163,28,27,107,313,118,200,85,9,12,5,3,1,0
139,415,0,182,31,29,119,336,118,150,64,7,8,6,2,4,0
67,510,0,129,22,16,78,188,116,235,102,11,11,3,3,2,0
84,408,0,86,15,22,83,261,86,99,109,4,9,4,2,1,0
101,510,17,194,33,16,71,190,81,196,97,9,13,7,3,0,0
40,510,0,109,19,21,107,245,102,277,123,12,7,7,2,0,0
61,415,0,189,32,13,105,154,116,213,106,10,10,2,3,2,0
120,408,0,180,31,14,72,170,98,191,89,9,14,2,4,1,1
95,415,0,183,31,24,98,281,95,105,113,5,8,8,2,1,0
98,408,0,288,49,12,101,138,93,207,88,9,0,0,0,0,0
114,415,0,169,29,13,96,150,83,197,119,9,5,4,1,2,0
68,415,29,196,33,15,113,172,96,204,85,9,14,9,4,1,1
149,415,20,264,45,19,102,220,123,200,89,9,11,3,3,2,0
22,408,0,208,35,18,116,211,99,238,88,11,10,5,3,0,0
176,415,0,170,29,10,151,113,84,57,99,3,9,4,2,0,0
152,415,0,142,24,22,102,263,94,207,113,9,3,4,1,2,0
118,408,0,155,26,21,71,244,73,160,81,7,13,4,3,0,0
101,415,0,134,23,19,51,220,96,210,74,9,12,4,3,1,0
102,408,0,273,46,18,85,211,82,204,129,9,13,7,4,2,1
118,408,0,225,38,19,94,226,120,269,105,12,13,8,3,2,0
105,415,0,274,47,25,97,290,106,269,126,12,6,3,2,2,1
153,510,0,160,27,23,103,276,90,177,126,8,10,2,3,1,1
71,415,0,104,18,17,92,197,125,110,123,5,15,8,4,0,0
71,415,31,115,20,18,90,217,78,240,102,11,13,4,4,1,0
68,415,0,222,38,17,107,199,102,162,107,7,9,3,3,2,0
66,415,0,116,20,8,98,96,74,182,94,8,11,3,3,3,0
101,415,0,218,37,20,118,232,128,185,128,8,0,0,0,3,0
116,415,0,129,22,13,84,157,89,216,77,10,13,3,4,0,0
54,415,33,162,28,23,73,273,58,154,76,7,14,4,4,0,0
112,408,29,199,34,20,122,239,114,290,69,13,12,5,3,1,0
122,408,45,148,25,13,85,147,93,204,110,9,14,5,4,1,0
74,415,0,262,45,17,114,199,96,166,90,7,7,5,2,3,0
90,415,0,246,42,14,83,160,88,171,99,8,8,7,2,1,0
112,415,0,174,30,12,123,140,124,215,89,10,9,6,2,4,1
85,510,0,183,31,14,111,169,98,200,97,9,10,4,3,4,0
100,415,0,192,33,17,95,201,101,272,74,12,18,3,5,1,0
114,415,0,188,32,13,109,155,97,214,102,10,10,3,3,2,0
83,510,0,260,44,13,106,153,116,225,92,10,10,2,3,0,0
157,415,0,180,31,16,123,194,98,227,88,10,8,5,2,0,0
51,510,0,52,9,20,107,230,104,228,118,10,10,4,3,2,0
42,415,0,304,52,20,106,232,54,147,76,7,6,3,2,1,1
101,415,36,124,21,15,125,173,106,281,127,13,9,4,2,1,1
112,510,0,206,35,14,122,165,94,140,101,6,13,7,3,3,0
56,510,0,164,28,20,92,234,107,187,104,8,12,1,3,2,0
53,408,0,229,39,11,117,133,123,227,124,10,10,2,3,9,1
64,415,22,200,34,11,80,131,84,231,67,10,8,5,2,1,0
123,408,0,154,26,16,107,183,111,54,134,2,11,8,3,0,0
68,510,30,123,21,20,93,234,91,200,144,9,10,2,3,2,0
40,510,0,221,38,23,100,266,106,213,94,10,6,3,2,0,0
132,408,0,215,36,21,78,252,98,241,88,11,14,2,4,0,0
120,408,0,202,34,16,123,184,78,176,89,8,7,2,2,2,1
108,408,32,210,36,9,108,110,64,190,145,9,9,6,2,6,1
161,510,0,298,51,20,141,238,107,241,93,11,9,5,2,1,1
130,415,0,213,36,16,102,190,137,170,105,8,11,4,3,0,1
122,510,0,146,25,24,102,285,111,228,91,10,12,5,3,0,0
130,408,19,153,26,18,87,213,99,205,114,9,11,6,3,2,0
90,510,0,125,21,23,158,269,83,239,103,11,11,7,3,1,0
139,415,25,138,24,7,96,81,79,164,83,7,8,8,2,0,0
57,415,0,189,32,15,157,175,70,222,117,10,11,5,3,3,0
128,510,0,199,34,17,86,195,102,298,82,13,14,2,4,4,0
127,510,0,248,42,9,99,109,118,232,72,10,11,3,3,2,0
107,415,0,295,50,16,71,193,78,148,87,7,13,5,4,1,1
177,408,0,175,30,13,99,155,83,179,86,8,12,3,3,1,0
121,415,0,179,31,12,70,143,93,116,113,5,11,5,3,1,0
99,510,39,127,22,25,94,294,115,174,91,8,8,4,2,0,0
126,415,0,240,41,24,87,282,92,184,113,8,11,1,3,1,1
77,415,33,143,24,18,101,212,102,105,120,5,15,4,4,5,1
21,415,0,92,16,17,109,198,111,172,125,8,13,7,4,2,0
56,408,0,210,36,15,80,177,96,150,56,7,16,4,4,1,0
92,415,29,201,34,17,130,204,115,130,113,6,6,6,2,1,1
81,510,0,146,25,24,59,288,131,182,121,8,9,4,2,2,0
139,510,31,204,35,17,82,200,72,214,112,10,13,6,4,1,1
68,415,0,232,40,13,76,153,103,215,107,10,11,2,3,1,0
183,415,8,87,15,24,119,285,97,180,133,8,9,2,2,2,0
90,408,0,110,19,19,102,221,114,104,133,5,11,6,3,0,0
165,408,0,156,27,23,88,276,81,176,94,8,9,5,3,1,0
89,415,0,326,55,14,112,165,110,163,97,7,8,1,2,1,1
59,510,0,195,33,17,58,199,88,304,110,14,15,9,4,0,0
16,415,0,110,19,13,91,147,75,191,73,9,6,7,2,0,0
114,415,0,147,25,14,119,161,111,276,106,12,9,3,2,5,1
113,510,0,156,27,22,141,257,72,175,123,8,12,5,3,2,0
120,408,0,98,17,16,99,187,85,147,96,7,9,4,3,2,0
115,415,0,211,36,13,120,153,84,262,79,12,11,5,3,0,0
37,510,0,240,41,22,120,262,88,207,88,9,9,4,2,2,1
100,415,0,160,27,15,94,180,95,154,102,7,12,2,3,2,1
132,415,0,198,34,11,66,134,119,177,94,8,11,3,3,4,1
38,408,36,115,20,14,98,166,83,185,79,8,15,6,4,2,0
1,408,0,124,21,20,113,236,77,73,81,3,4,2,1,0,0
97,415,15,118,20,17,97,196,126,157,113,7,6,3,2,1,0
55,415,28,105,18,17,82,197,109,188,91,8,9,6,2,2,0
75,415,0,112,19,20,121,237,119,254,110,11,13,6,4,1,0
83,415,0,159,27,17,104,202,98,229,73,10,10,3,3,2,0
40,510,0,82,14,18,123,210,108,212,64,10,11,3,3,6,1
101,415,21,238,40,18,88,210,84,233,95,10,10,5,3,2,0
120,415,40,128,22,21,99,248,78,200,121,9,16,3,4,0,0
183,415,31,171,29,16,104,194,74,197,85,9,10,4,3,1,0
75,510,0,109,19,22,88,259,120,182,119,8,13,3,4,4,1
80,415,0,220,37,18,114,208,76,168,137,8,12,3,3,2,0
88,415,0,56,9,21,65,243,121,176,134,8,11,4,3,0,0
112,415,23,287,49,27,79,315,102,194,101,9,10,6,3,1,0
63,510,0,208,35,19,96,229,112,163,131,7,13,2,4,1,0
105,415,31,110,19,21,108,249,119,321,101,14,8,4,2,4,1
